xt1.java,
TransformerFactory,javax.xml.transform.TransformerFactory,javax.xml.transform.TransformerFactory,1,javax.xml.transform.TransformerFactory,javax.xml.transform.TransformerFactory,1,1
TransformerConfigurationException,javax.xml.transform.TransformerConfigurationException,javax.xml.transform.TransformerConfigurationException,1,javax.xml.transform.TransformerConfigurationException,javax.xml.transform.TransformerConfigurationException,1,1
dl_correct:5,dl_accuracy:1.0,,rule_correct:5,rule_checked:5,rule_accuracy:1.0,rule_recall:1.0
checked:5,total correct:5,total accuracy:1.0

xt13.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
IOException,java.io.IOException,java.io.IOException,1,java.io.IOException,java.io.IOException,1,1
ByteArrayOutputStream,java.io.ByteArrayOutputStream,java.io.ByteArrayOutputStream,1,java.io.ByteArrayOutputStream,java.io.ByteArrayOutputStream,1,1
new ByteArrayOutputStream(),java.io.ByteArrayOutputStream,java.io.ByteArrayOutputStream,1,java.io.ByteArrayOutputStream,java.io.ByteArrayOutputStream,1,1
XMLWriter,java.io.XMLWriter,org.dom4j.io.XMLWriter,0,com.sun.xml.internal.txw2.output.XMLWriter,org.dom4j.io.XMLWriter,0,0
XMLWriter,java.io.XMLWriter,org.dom4j.io.XMLWriter,0,com.sun.xml.internal.txw2.output.XMLWriter,org.dom4j.io.XMLWriter,0,0
OutputFormat,com.sun.org.apache.xml.internal.serialize.OutputFormat,org.dom4j.io.OutputFormat,0,-,-,0,0
dl_correct:3,dl_accuracy:0.5,,rule_correct:3,rule_checked:5,rule_accuracy:0.6,rule_recall:0.5
checked:6,total correct:3,total accuracy:0.5

xt14.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new DomDriver(),com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,1
dl_correct:3,dl_accuracy:1.0,,rule_correct:3,rule_checked:3,rule_accuracy:1.0,rule_recall:1.0
checked:3,total correct:3,total accuracy:1.0

xt15.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new DomDriver(),com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,1
dl_correct:3,dl_accuracy:1.0,,rule_correct:3,rule_checked:3,rule_accuracy:1.0,rule_recall:1.0
checked:3,total correct:3,total accuracy:1.0

xt16.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
File,java.io.File,java.io.File,1,java.io.File,java.io.File,1,1
File,java.io.File,java.io.File,1,java.io.File,java.io.File,1,1
DocumentBuilderFactory,javax.xml.parsers.DocumentBuilderFactory,javax.xml.parsers.DocumentBuilderFactory,1,-,-,0,1
dl_correct:3,dl_accuracy:1.0,,rule_correct:2,rule_checked:2,rule_accuracy:1.0,rule_recall:0.6667
checked:3,total correct:3,total accuracy:1.0

xt17.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
ParserConfigurationException,javax.xml.parsers.ParserConfigurationException,javax.xml.parsers.ParserConfigurationException,1,javax.xml.parsers.ParserConfigurationException,javax.xml.parsers.ParserConfigurationException,1,1
IOException,java.io.IOException,java.io.IOException,1,java.io.IOException,java.io.IOException,1,1
SAXException,org.xml.sax.SAXException,org.xml.sax.SAXException,1,org.xml.sax.SAXException,org.xml.sax.SAXException,1,1
File,java.io.File,java.io.File,1,java.io.File,java.io.File,1,1
File,java.io.File,java.io.File,1,java.io.File,java.io.File,1,1
DocumentBuilderFactory,javax.xml.parsers.DocumentBuilderFactory,javax.xml.parsers.DocumentBuilderFactory,1,javax.xml.parsers.DocumentBuilderFactory,javax.xml.parsers.DocumentBuilderFactory,1,1
DocumentBuilder,javax.xml.parsers.DocumentBuilder,javax.xml.parsers.DocumentBuilder,1,javax.xml.parsers.DocumentBuilder,javax.xml.parsers.DocumentBuilder,1,1
dl_correct:7,dl_accuracy:1.0,,rule_correct:7,rule_checked:7,rule_accuracy:1.0,rule_recall:1.0
checked:7,total correct:7,total accuracy:1.0

xt18.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XPathFactory,javax.xml.xpath.XPathFactory,javax.xml.xpath.XPathFactory,1,javax.xml.xpath.XPathFactory,javax.xml.xpath.XPathFactory,1,1
XPath,javax.xml.xpath.XPath,javax.xml.xpath.XPath,1,javax.xml.xpath.XPath,javax.xml.xpath.XPath,1,1
dl_correct:2,dl_accuracy:1.0,,rule_correct:2,rule_checked:2,rule_accuracy:1.0,rule_recall:1.0
checked:2,total correct:2,total accuracy:1.0

xt19.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
List,java.util.List,java.util.List,1,java.util.List,java.util.List,1,1
ArrayList,java.util.ArrayList,java.util.ArrayList,1,java.util.ArrayList,java.util.ArrayList,1,1
dl_correct:2,dl_accuracy:1.0,,rule_correct:2,rule_checked:2,rule_accuracy:1.0,rule_recall:1.0
checked:2,total correct:2,total accuracy:1.0

xt2.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,com.thoughtworks.xstream.io.xml.DomDriver,com.thoughtworks.xstream.io.xml.DomDriver,1,1
new NoNameCoder(),com.thoughtworks.xstream.io.xml.NoNameCoder,com.thoughtworks.xstream.io.naming.NoNameCoder,0,com.thoughtworks.xstream.io.naming.NoNameCoder,com.thoughtworks.xstream.io.naming.NoNameCoder,1,1
dl_correct:3,dl_accuracy:0.75,,rule_correct:4,rule_checked:4,rule_accuracy:1.0,rule_recall:1.0
checked:4,total correct:4,total accuracy:1.0

xt20.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new XStream(),com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,1,com.thoughtworks.xstream.mapper.ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,1,1
ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,1,com.thoughtworks.xstream.mapper.ClassAliasingMapper,com.thoughtworks.xstream.mapper.ClassAliasingMapper,1,1
Test,com.thoughtworks.acceptance.ImplicitMapTest.Test,junit.framework.Test,0,junit.framework.Test,junit.framework.Test,1,1
CollectionConverter,com.thoughtworks.xstream.converters.collections.CollectionConverter,com.thoughtworks.xstream.converters.collections.CollectionConverter,1,com.thoughtworks.xstream.converters.collections.CollectionConverter,com.thoughtworks.xstream.converters.collections.CollectionConverter,1,1
dl_correct:5,dl_accuracy:0.8333,,rule_correct:6,rule_checked:6,rule_accuracy:1.0,rule_recall:1.0
checked:6,total correct:6,total accuracy:1.0

xt3.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new XStream(),com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
StringWriter,java.io.StringWriter,java.io.StringWriter,1,java.io.StringWriter,java.io.StringWriter,1,1
new StringWriter(),java.io.StringWriter,java.io.StringWriter,1,java.io.StringWriter,java.io.StringWriter,1,1
dl_correct:4,dl_accuracy:1.0,,rule_correct:4,rule_checked:4,rule_accuracy:1.0,rule_recall:1.0
checked:4,total correct:4,total accuracy:1.0

xt4.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new JettisonMappedXmlDriver(),com.thoughtworks.xstream.io.xml.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,0,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,1,1
Entity[],java.lang.Entity,javax.swing.text.html.parser.Entity,0,org.w3c.dom.Entity[],javax.swing.text.html.parser.Entity[],0,0
dl_correct:2,dl_accuracy:0.5,,rule_correct:3,rule_checked:4,rule_accuracy:0.75,rule_recall:0.75
checked:4,total correct:3,total accuracy:0.75

xt5.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new XStream(),com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
Properties,java.util.Properties,java.util.Properties,1,java.util.Properties,java.util.Properties,1,1
dl_correct:3,dl_accuracy:1.0,,rule_correct:3,rule_checked:3,rule_accuracy:1.0,rule_recall:1.0
checked:3,total correct:3,total accuracy:1.0

xt6.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,1,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,1,1
new JettisonMappedXmlDriver(),com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,1,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
dl_correct:4,dl_accuracy:1.0,,rule_correct:4,rule_checked:4,rule_accuracy:1.0,rule_recall:1.0
checked:4,total correct:4,total accuracy:1.0

xt7.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
XStream,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
new XStream(),com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,com.thoughtworks.xstream.XStream,com.thoughtworks.xstream.XStream,1,1
dl_correct:2,dl_accuracy:1.0,,rule_correct:2,rule_checked:2,rule_accuracy:1.0,rule_recall:1.0
checked:2,total correct:2,total accuracy:1.0

xt8.java,
Node,DL_pred,DL_truth,DL_correct,Rule_pred,Rule_truth,Rule_correct,Total_correct
List,java.util.List,java.util.List,1,java.util.List,java.util.List,1,1
Comment,java.text.Comment,javax.xml.stream.events.Comment,0,org.w3c.dom.Comment,javax.xml.stream.events.Comment,0,0
ArrayList,java.util.ArrayList,java.util.ArrayList,1,java.util.ArrayList,java.util.ArrayList,1,1
dl_correct:2,dl_accuracy:0.6667,,rule_correct:2,rule_checked:3,rule_accuracy:0.6667,rule_recall:0.6667
checked:3,total correct:2,total accuracy:0.6667

total status,
total checked:78,rule correct:70,rule checked:76,dl correct:67,total correct:71
dl precision:0.859,rule precision:0.9211,rule recall:0.8974,total_precision:0.9103
